id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
7203000465,10/18/2014,245000.0,3,2.0,1450,9333,2.0,NO,NONE,Good,7 Average,1450,0.0,1972,0.0,98003,47.346000000000004,-122.315,1910,7701
1862900160,7/3/2014,265900.0,3,2.0,1180,7793,1.0,NO,NONE,Good,7 Average,1180,0.0,1992,,98031,47.4053,-122.181,1720,7793
984220240,11/25/2014,299000.0,4,2.5,1820,7575,1.0,NO,NONE,Average,7 Average,1220,600.0,1975,0.0,98058,47.4339,-122.167,1840,7650
4458800060,4/9/2015,957500.0,4,2.25,2360,11523,2.0,NO,NONE,Good,10 Very Good,2360,0.0,1968,0.0,98040,47.5318,-122.22399999999999,2850,11362
1138000160,9/8/2014,343000.0,3,1.0,1120,7250,1.0,NO,NONE,Good,7 Average,1120,0.0,1972,0.0,98034,47.7143,-122.211,1340,7302
9406520550,10/27/2014,307500.0,3,2.25,1646,7364,2.0,NO,NONE,Average,7 Average,1646,0.0,1994,0.0,98038,47.3646,-122.037,1975,9161
7852160070,1/5/2015,937500.0,5,3.75,4210,14599,2.0,NO,GOOD,Average,10 Very Good,4210,0.0,2004,0.0,98065,47.5364,-121.85799999999999,3950,13591
7214700160,5/9/2014,610000.0,3,3.0,2480,45302,1.0,NO,NONE,Good,8 Good,1620,860.0,1976,0.0,98077,47.7591,-122.073,1260,14100
2483700160,9/17/2014,720000.0,3,1.5,1590,7080,1.0,,AVERAGE,Average,8 Good,1310,280.0,1952,,98136,47.5244,-122.38600000000001,2080,7200
1972201820,10/16/2014,610000.0,4,2.0,2130,2620,1.5,NO,NONE,Very Good,7 Average,1650,?,1919,,98103,47.6515,-122.346,1330,2719
9477000060,3/31/2015,434500.0,3,1.75,1650,7965,1.0,NO,NONE,Good,7 Average,1650,0.0,1967,0.0,98034,47.7335,-122.193,1560,7350
7932000041,5/12/2015,602500.0,2,2.5,3090,47044,1.0,,NONE,Good,10 Very Good,2250,840.0,1979,,98058,47.4291,-122.177,1860,62829
1231000520,11/18/2014,607010.0,4,2.5,2180,4000,2.0,NO,NONE,Average,8 Good,1700,480.0,2002,0.0,98118,47.5553,-122.26899999999999,2180,4000
7522500070,2/4/2015,610000.0,3,1.0,1800,5750,1.0,NO,NONE,Average,7 Average,1040,760.0,1947,0.0,98117,47.68600000000001,-122.395,1320,5625
4215250310,9/19/2014,828500.0,4,2.5,3720,35000,2.0,NO,NONE,Average,10 Very Good,3720,0.0,1983,0.0,98072,47.7582,-122.13,3720,35000
5560000070,7/7/2014,199990.0,3,1.0,1100,8560,1.0,NO,NONE,Average,6 Low Average,1100,0.0,1961,0.0,98023,47.32899999999999,-122.338,1120,8470
1545804460,4/1/2015,294000.0,3,1.75,1530,9362,1.0,NO,NONE,Average,7 Average,1530,0.0,1987,0.0,98038,47.3643,-122.04899999999999,1480,8125
9510970310,6/12/2014,789500.0,4,2.5,3010,6100,2.0,NO,NONE,Average,9 Better,3010,0.0,2005,0.0,98052,47.6647,-122.08,2890,5176
98030160,2/12/2015,797000.0,3,3.5,3500,9473,2.0,NO,NONE,Average,10 Very Good,3500,0.0,2008,0.0,98075,47.5807,-121.97200000000001,3510,7833
7853300070,8/18/2014,539950.0,5,3.0,3100,5250,2.0,NO,NONE,Average,7 Average,3100,0.0,2006,0.0,98065,47.5369,-121.88799999999999,2460,5250
934300140,3/23/2015,284950.0,4,1.5,2000,6778,1.0,NO,NONE,Good,7 Average,1170,830.0,1962,0.0,98198,47.3708,-122.311,1940,7531
1245001820,4/29/2015,776500.0,4,1.5,2290,10372,1.0,NO,NONE,Average,7 Average,1510,780.0,1965,1987.0,98033,47.6888,-122.199,1900,8109
1974200060,4/24/2015,525000.0,4,2.5,2400,10070,1.0,NO,NONE,Average,7 Average,1510,890.0,1967,0.0,98034,47.7104,-122.24,2030,9964
7300410060,4/25/2015,303000.0,3,2.5,1850,4957,2.0,NO,NONE,Average,8 Good,1850,0.0,1999,0.0,98092,47.3311,-122.17,2400,6367
1939110310,3/10/2015,722080.0,3,3.25,3680,7650,2.0,,NONE,Average,9 Better,2340,1340.0,1988,0.0,98074,47.6272,-122.03299999999999,2280,8515
7888000390,6/27/2014,140000.0,3,1.0,1060,7473,1.0,NO,NONE,Average,7 Average,1060,0.0,1959,0.0,98198,47.3699,-122.309,1320,7912
7888000390,4/1/2015,235000.0,3,1.0,1060,7473,1.0,NO,NONE,Average,7 Average,1060,0.0,1959,,98198,47.3699,-122.309,1320,7912
1529300435,11/20/2014,440000.0,3,1.0,1610,5500,1.5,NO,NONE,Average,7 Average,1610,0.0,1903,,98103,47.698,-122.351,1200,5701
2960900045,7/18/2014,605000.0,3,1.75,2330,6000,1.5,NO,NONE,Good,7 Average,1630,700.0,1940,,98126,47.5765,-122.37799999999999,1600,4000
3959400135,6/2/2014,380000.0,2,1.0,1210,4800,1.0,NO,NONE,Average,8 Good,1060,150.0,1950,0.0,98108,47.5625,-122.316,1380,4800
7972600765,6/25/2014,352000.0,4,1.0,1530,8890,1.0,NO,NONE,Average,7 Average,980,550.0,1925,0.0,98106,47.5308,-122.35,1100,5203
7214810550,4/13/2015,420000.0,4,2.25,2270,12000,1.0,NO,NONE,Good,7 Average,1360,910.0,1979,,98072,47.7559,-122.148,2500,10120
3271801090,4/30/2015,1180000.0,4,2.0,2590,7220,2.0,NO,AVERAGE,Good,10 Very Good,2590,0.0,1930,0.0,98199,47.647,-122.41,2530,6380
8964800370,10/22/2014,1380000.0,3,1.5,1850,10572,1.0,NO,NONE,Good,8 Good,1850,0.0,1953,0.0,98004,47.6194,-122.208,3030,12752
8019200030,9/26/2014,300000.0,3,1.5,1500,14750,1.5,NO,NONE,Good,6 Low Average,1500,0.0,1933,0.0,98168,47.495,-122.318,1270,15100
2954400400,11/12/2014,1150000.0,4,3.25,4740,49091,2.0,,NONE,Average,11 Excellent,4740,0.0,1990,0.0,98053,47.6624,-122.071,4800,42387
3013301525,10/13/2014,453500.0,2,1.5,1710,4189,1.0,NO,FAIR,Very Good,7 Average,1160,550.0,1951,0.0,98136,47.5286,-122.383,1530,5608
3303100075,10/14/2014,443500.0,3,2.0,1920,7598,1.0,NO,NONE,Good,8 Good,1920,0.0,1972,,98177,47.7735,-122.363,2220,7598
2004100075,3/26/2015,332000.0,2,1.0,1150,8138,1.0,NO,NONE,Average,7 Average,1150,0.0,1954,0.0,98155,47.736999999999995,-122.325,1300,8139
4221270340,3/27/2015,655000.0,3,2.5,2320,4721,2.0,NO,NONE,Average,8 Good,2320,0.0,2004,,98075,47.591,-122.01700000000001,2250,4356
7177300575,9/3/2014,475000.0,4,1.0,1420,6000,1.5,,NONE,Average,7 Average,1420,0.0,1950,0.0,98115,47.6844,-122.302,1420,6180
1471630350,10/24/2014,372500.0,3,1.75,1550,12956,1.0,NO,NONE,Average,7 Average,1210,340.0,1988,0.0,98045,47.4711,-121.75200000000001,1630,15360
1250203335,5/27/2014,1050000.0,4,2.5,2920,7200,1.0,NO,GOOD,Average,8 Good,1470,1450.0,1921,2006.0,98144,47.5947,-122.288,3210,6825
8815400105,6/3/2014,500000.0,3,1.75,1620,4200,1.0,,NONE,Very Good,7 Average,830,790.0,1945,0.0,98115,47.6743,-122.285,1580,5000
5315100737,5/28/2014,900000.0,6,2.75,2300,24773,1.5,NO,NONE,Good,9 Better,2300,0.0,1950,1985.0,98040,47.5833,-122.242,2720,11740
3333002440,6/4/2014,327500.0,3,1.0,1070,7140,1.0,NO,NONE,Average,7 Average,1070,0.0,1989,0.0,98118,47.5427,-122.288,1390,2374
2130702205,4/6/2015,390000.0,3,1.75,1790,7123,1.0,NO,NONE,Average,7 Average,1790,0.0,1913,,98019,47.7429,-121.98100000000001,1660,8128
2159900060,1/13/2015,451101.0,2,1.5,1510,1962,2.0,,NONE,Good,8 Good,1510,0.0,1985,0.0,98007,47.6214,-122.15299999999999,1510,2182
194000575,10/14/2014,455000.0,4,1.0,1340,5800,1.5,NO,AVERAGE,Average,7 Average,1340,0.0,1914,0.0,98116,47.5658,-122.389,1900,5800
1531000140,7/1/2014,650000.0,4,2.5,3350,46748,2.0,NO,NONE,Average,10 Very Good,3350,0.0,2004,0.0,98010,47.3432,-122.025,3350,39683
2125049139,8/6/2014,895000.0,3,2.5,2500,7746,2.0,NO,NONE,Good,10 Very Good,1910,590.0,1993,0.0,98112,47.6393,-122.311,2480,5099
3623500135,3/26/2015,800000.0,4,2.25,2350,10664,1.0,NO,FAIR,Fair,7 Average,1510,?,1952,0.0,98040,47.5743,-122.238,2350,10140
7805460310,11/13/2014,703770.0,4,2.25,2550,12918,2.0,NO,NONE,Average,9 Better,2550,0.0,1987,,98006,47.5623,-122.109,2550,11036
3021059244,8/14/2014,249950.0,3,1.75,1320,10454,1.0,NO,NONE,Good,7 Average,1320,0.0,1968,0.0,98002,47.2844,-122.21600000000001,1680,10183
925049360,4/28/2015,512000.0,2,2.0,1270,3881,1.0,NO,NONE,Good,6 Low Average,610,660.0,1926,0.0,98105,47.6694,-122.29799999999999,1370,5000
3286800260,5/6/2015,780000.0,5,2.5,3480,74052,1.0,NO,NONE,Good,8 Good,1980,1500.0,1972,0.0,98027,47.4961,-122.06299999999999,2610,65775
4137010240,7/16/2014,336000.0,3,2.25,2820,11625,2.0,NO,NONE,Average,8 Good,2820,0.0,1986,0.0,98092,47.2621,-122.21799999999999,2290,8488
9368700341,8/22/2014,285000.0,3,2.0,2110,6900,1.5,NO,NONE,Very Good,6 Low Average,1220,890.0,1955,0.0,98178,47.504,-122.26,1350,7683
3832310350,10/21/2014,229900.0,3,1.75,1100,7224,1.0,NO,NONE,Average,7 Average,1100,0.0,1981,,98032,47.3717,-122.277,1700,8447
324000350,4/15/2015,667500.0,4,3.0,1920,4000,1.5,NO,NONE,Good,8 Good,1540,380.0,1931,0.0,98116,47.5718,-122.385,1660,4000
9407101840,6/20/2014,378000.0,4,2.5,1890,12236,1.0,,NONE,Average,7 Average,1230,660.0,1978,0.0,98045,47.4491,-121.78,1390,11360
1422300140,9/5/2014,454000.0,3,2.5,2530,43733,2.0,NO,NONE,Average,8 Good,1530,1000.0,1991,0.0,98045,47.46,-121.708,1730,43548
6127011000,5/8/2014,537500.0,4,2.5,2550,4630,2.0,NO,NONE,Average,7 Average,2550,0.0,2005,0.0,98075,47.5928,-122.00399999999999,2550,5151
2624049117,9/3/2014,425000.0,3,1.0,1550,4160,1.5,,NONE,Good,6 Low Average,1550,0.0,1926,0.0,98118,47.5387,-122.265,1590,5000
3295750550,11/24/2014,290000.0,3,2.0,1760,6600,1.0,NO,NONE,Average,7 Average,1760,0.0,1998,0.0,98030,47.3836,-122.184,2590,6600
7960100260,7/1/2014,349500.0,3,2.0,1270,3600,1.0,NO,NONE,Average,7 Average,1270,0.0,1963,0.0,98122,47.6099,-122.29700000000001,1660,3600
7625700012,12/2/2014,370000.0,3,2.75,1250,1655,2.0,NO,NONE,Average,7 Average,830,420.0,2006,0.0,98136,47.5554,-122.382,1520,3001
5418200295,3/9/2015,549500.0,3,1.75,1620,8438,1.0,NO,NONE,Good,8 Good,1620,0.0,1961,,98125,47.703,-122.281,2040,9450
7454000295,1/30/2015,245000.0,2,1.0,710,6322,1.0,NO,NONE,Average,6 Low Average,710,0.0,1942,0.0,98126,47.5165,-122.376,740,6720
8100000060,7/29/2014,208000.0,3,1.75,1070,7200,1.0,NO,NONE,Average,7 Average,1070,0.0,1994,0.0,98010,47.3134,-122.023,1480,7200
1310500550,12/20/2014,248000.0,4,2.25,2320,8760,1.0,NO,NONE,Good,8 Good,1160,1160.0,1966,0.0,98032,47.3627,-122.285,1970,8690
9485950310,10/3/2014,610000.0,4,3.25,5450,37058,1.5,NO,NONE,Very Good,9 Better,5450,0.0,1984,0.0,98042,47.351000000000006,-122.087,2800,35716
4213910030,4/1/2015,550000.0,4,2.5,1670,5116,2.0,NO,NONE,Average,8 Good,1670,0.0,1999,0.0,98155,47.7667,-122.33,1910,7210
1223089083,10/28/2014,750000.0,3,2.75,3010,206910,2.0,NO,AVERAGE,Average,10 Very Good,3010,0.0,2001,0.0,98045,47.4881,-121.721,1580,120675
2143700861,10/30/2014,192000.0,2,1.75,1340,7380,1.0,NO,NONE,Average,6 Low Average,1340,0.0,1940,0.0,98055,47.4785,-122.229,1980,9600
5016003230,2/18/2015,169317.0,2,1.0,790,4000,1.0,NO,AVERAGE,Average,7 Average,790,0.0,1908,0.0,98112,47.6248,-122.301,1700,4200
1338801019,7/1/2014,1200000.0,4,3.5,3400,3850,2.5,NO,NONE,Average,10 Very Good,2790,610.0,2008,0.0,98112,47.6258,-122.302,2030,4000
3592500565,10/29/2014,880000.0,2,1.0,1530,6350,1.5,NO,NONE,Good,7 Average,1530,0.0,1923,,98112,47.6325,-122.303,2640,6350
6414600070,6/17/2014,210000.0,1,1.0,930,7129,1.0,,NONE,Average,6 Low Average,930,0.0,1948,0.0,98133,47.7234,-122.333,1300,8075
8645500160,1/7/2015,180500.0,3,1.5,1540,9800,1.0,NO,NONE,Average,7 Average,1010,530.0,1973,0.0,98058,47.4676,-122.184,1600,8250
8651520240,7/28/2014,540000.0,4,2.0,1990,29078,2.0,NO,NONE,Average,9 Better,1990,0.0,1984,0.0,98074,47.6471,-122.057,2310,28353
9408300310,6/24/2014,520000.0,3,1.75,2300,35722,1.0,NO,NONE,Average,9 Better,2300,0.0,1984,0.0,98072,47.7455,-122.11200000000001,2600,34798
4202400135,6/26/2014,177500.0,3,1.5,1220,6000,1.0,NO,NONE,Average,7 Average,1220,0.0,1968,0.0,98055,47.4904,-122.22200000000001,1660,6000
7129300935,11/5/2014,415000.0,3,1.75,2380,5650,1.0,NO,AVERAGE,Good,8 Good,1190,1190.0,1956,0.0,98118,47.5119,-122.255,2350,6554
8143000310,9/9/2014,495000.0,4,2.5,2020,7200,1.0,NO,NONE,Very Good,7 Average,1010,1010.0,1968,,98034,47.7289,-122.20100000000001,1620,7275
6082400152,3/4/2015,325000.0,3,2.25,1890,9646,1.0,NO,NONE,Average,8 Good,1890,0.0,1966,0.0,98168,47.4838,-122.29899999999999,1580,9488
6838000520,2/20/2015,440000.0,2,1.75,1330,4903,1.0,NO,NONE,Average,7 Average,1330,0.0,1985,0.0,98052,47.6819,-122.161,1470,2735
4023500118,7/23/2014,411000.0,3,1.75,1490,9844,1.0,NO,NONE,Good,7 Average,1190,300.0,1959,0.0,98155,47.7626,-122.29700000000001,1840,10150
8952900204,10/29/2014,810000.0,5,3.5,3550,9600,2.0,NO,NONE,Average,9 Better,2550,1000.0,1998,0.0,98118,47.5484,-122.26899999999999,2030,9600
7922800320,10/16/2014,561750.0,5,1.75,2040,8996,1.0,NO,AVERAGE,Good,7 Average,1020,1020.0,1962,,98008,47.588,-122.118,1950,8270
9542000030,7/22/2014,835100.0,4,2.5,2380,12573,1.0,NO,NONE,Good,9 Better,2380,0.0,1963,,98005,47.5984,-122.176,2900,10700
3787000140,9/1/2014,450000.0,3,2.25,1780,9969,1.0,,NONE,Average,8 Good,1450,330.0,1985,0.0,98034,47.7286,-122.16799999999999,1950,7974
646910030,11/4/2014,238000.0,3,2.5,1650,2807,2.0,NO,NONE,Average,7 Average,1650,0.0,2004,0.0,98055,47.4328,-122.196,1460,1875
5515600075,12/5/2014,299000.0,3,1.0,1510,142803,1.0,NO,NONE,Average,7 Average,1510,0.0,1974,,98001,47.3192,-122.287,1330,46609
1377300135,10/17/2014,570000.0,2,1.0,1100,6240,1.0,NO,NONE,Good,7 Average,1100,0.0,1941,0.0,98199,47.6446,-122.40299999999999,1250,6240
5469501940,6/4/2014,340000.0,3,1.75,2190,12626,2.0,NO,NONE,Good,8 Good,2190,0.0,1978,0.0,98042,47.3845,-122.154,3110,14592
9276200890,4/29/2015,450000.0,2,1.75,1760,2275,1.5,,NONE,Average,6 Low Average,1040,720.0,1912,0.0,98116,47.5803,-122.39299999999999,1380,3750
6385910260,9/10/2014,272750.0,4,1.5,1800,8786,1.0,NO,NONE,Average,7 Average,1330,470.0,1966,0.0,98146,47.4982,-122.345,1780,8664
5101402482,7/24/2014,520000.0,4,2.0,2000,6380,2.0,NO,NONE,Good,6 Low Average,1860,140.0,1949,0.0,98115,47.6956,-122.303,1600,6380
9353300140,6/18/2014,284950.0,3,1.0,990,10723,1.0,NO,NONE,Very Good,7 Average,990,0.0,1960,0.0,98059,47.4887,-122.133,1460,10723
5379801600,4/24/2015,255000.0,2,1.5,1480,9660,1.0,NO,NONE,Average,7 Average,1480,0.0,1949,0.0,98188,47.4577,-122.289,1990,9660
6082400260,11/12/2014,231500.0,2,1.0,1200,9488,1.0,NO,NONE,Very Good,7 Average,1200,0.0,1941,0.0,98168,47.4832,-122.29899999999999,1200,9488
2025079033,12/10/2014,415000.0,1,2.0,3000,204732,2.5,NO,AVERAGE,Average,8 Good,3000,0.0,1979,,98014,47.6331,-121.945,2330,213008
6181430800,1/5/2015,330000.0,4,2.5,3504,6000,2.0,NO,NONE,Average,7 Average,3504,0.0,2006,0.0,98001,47.3012,-122.285,2790,5231
3649100473,5/28/2014,365000.0,3,1.5,1300,12240,1.0,NO,NONE,Average,7 Average,1300,0.0,1963,0.0,98028,47.736999999999995,-122.243,2040,9326
2011400791,10/7/2014,425000.0,4,2.0,1330,9188,1.5,NO,NONE,Average,7 Average,1330,0.0,1928,2004.0,98198,47.401,-122.319,1770,10419
7549802030,11/4/2014,400000.0,4,1.75,1850,6480,1.0,NO,NONE,Good,7 Average,1120,730.0,1958,,98108,47.5525,-122.31299999999999,1610,5040
1898200030,9/22/2014,335000.0,4,2.5,2240,9701,2.0,NO,NONE,Average,9 Better,2240,0.0,1989,0.0,98023,47.3086,-122.39200000000001,2240,9410
567000672,9/30/2014,342000.0,3,3.0,1260,1251,2.0,NO,NONE,Average,7 Average,1040,220.0,2003,0.0,98144,47.5943,-122.296,1780,7715
9126101740,12/4/2014,490000.0,8,5.0,2800,2580,2.0,NO,NONE,Average,8 Good,1880,920.0,1997,0.0,98122,47.6086,-122.303,1800,2580
5127001600,11/6/2014,331500.0,4,1.75,1820,14319,1.0,NO,NONE,Good,7 Average,1820,0.0,1969,,98059,47.4757,-122.148,1440,10018
1925069121,3/30/2015,960000.0,3,2.5,1730,4102,3.0,YES,EXCELLENT,Average,8 Good,1730,0.0,1996,0.0,98074,47.645,-122.084,2340,16994
7511210310,7/9/2014,720500.0,4,2.5,3350,35298,2.0,NO,NONE,Good,9 Better,3350,0.0,1985,0.0,98053,47.6506,-122.036,2620,35604
65000260,8/20/2014,830000.0,3,2.5,3370,6550,2.0,NO,AVERAGE,Good,8 Good,2840,?,1912,2001.0,98126,47.5442,-122.38,1500,6550
6372000060,5/23/2014,662990.0,3,1.75,1240,3600,1.5,NO,NONE,Very Good,7 Average,1240,0.0,1926,0.0,98116,47.5797,-122.405,1660,3600
2005300140,3/30/2015,220000.0,4,2.0,2340,10507,1.5,,NONE,Good,6 Low Average,2340,0.0,1959,0.0,98030,47.3578,-122.178,990,10507
5649600435,1/8/2015,349950.0,5,2.0,1880,4179,1.0,NO,NONE,Average,7 Average,940,940.0,1952,2000.0,98118,47.5536,-122.28299999999999,1350,5150
2249500059,1/7/2015,550000.0,3,2.0,1810,2159,1.0,NO,NONE,Average,7 Average,1010,800.0,1922,,98109,47.6273,-122.345,1810,2159
1773100510,9/15/2014,396000.0,3,1.75,2340,5668,1.0,NO,NONE,Good,6 Low Average,1200,1140.0,1941,,98106,47.5588,-122.36399999999999,860,4800
9521100960,1/16/2015,635000.0,4,1.5,2820,4000,2.0,NO,NONE,Average,7 Average,2820,0.0,1911,0.0,98103,47.6638,-122.348,1470,1627
1785500132,11/18/2014,293000.0,3,1.0,1020,7650,1.0,NO,NONE,Average,7 Average,1020,?,1940,0.0,98133,47.7198,-122.352,1440,7650
8645530060,7/11/2014,339000.0,3,2.25,2090,10120,1.0,,NONE,Good,7 Average,1290,800.0,1979,,98058,47.4654,-122.17399999999999,1820,7983
7697920060,6/30/2014,285000.0,4,2.25,1830,8734,2.0,NO,NONE,Good,7 Average,1830,0.0,1991,0.0,98030,47.3679,-122.179,1870,7212
9550202010,7/10/2014,775000.0,6,2.75,2980,5000,1.5,NO,NONE,Average,7 Average,2480,500.0,1916,,98103,47.6684,-122.331,1470,5000
1821059264,6/26/2014,224000.0,4,1.5,1600,9289,1.0,NO,NONE,Good,7 Average,1600,0.0,1959,0.0,98002,47.3107,-122.212,1540,9918
5700003985,10/29/2014,2250000.0,4,3.5,4440,8125,2.0,NO,GOOD,Very Good,10 Very Good,3140,1300.0,1922,0.0,98144,47.5744,-122.28299999999999,3990,8505
2320069248,7/1/2014,165050.0,3,1.0,1200,8514,1.0,NO,NONE,Average,7 Average,1200,0.0,1959,0.0,98022,47.2043,-122.008,1210,8985
2658000335,10/27/2014,275000.0,3,1.25,1230,4500,1.5,NO,NONE,Good,7 Average,1230,0.0,1913,,98118,47.5301,-122.271,1310,5000
1702901557,9/11/2014,445000.0,5,3.0,2930,5500,1.0,NO,NONE,Average,7 Average,1750,1180.0,1951,0.0,98118,47.5572,-122.281,1400,5500
1774220350,4/1/2015,510000.0,3,2.25,2370,38639,1.0,NO,NONE,Average,8 Good,1930,440.0,1978,0.0,98077,47.771,-122.09899999999999,2900,37452
7355700171,6/10/2014,1230000.0,4,2.5,3040,7000,2.0,NO,NONE,Average,9 Better,3040,0.0,2001,0.0,98040,47.5934,-122.244,2320,17511
3971701922,10/29/2014,390000.0,3,1.5,1610,13500,1.0,NO,NONE,Average,7 Average,1060,550.0,1970,0.0,98155,47.7674,-122.31,1540,11479
3583300135,5/13/2014,460000.0,3,2.25,2350,10450,1.0,NO,NONE,Average,8 Good,1390,960.0,1977,0.0,98028,47.7433,-122.259,2250,10450
9542000075,3/27/2015,700000.0,3,1.75,2000,14733,1.0,NO,NONE,Good,8 Good,2000,0.0,1958,0.0,98005,47.6001,-122.178,2620,14733
4055700955,6/22/2014,874150.0,4,3.5,3530,14406,2.0,NO,FAIR,Average,10 Very Good,2570,960.0,1987,,98034,47.7073,-122.244,3170,15181
4022902505,7/31/2014,470000.0,3,2.25,2220,9800,2.0,NO,NONE,Average,8 Good,2220,0.0,1987,,98155,47.7635,-122.286,2420,10232
8680100030,5/21/2014,374000.0,3,1.75,2000,9416,1.0,,NONE,Good,6 Low Average,2000,0.0,1961,,98033,47.696999999999996,-122.175,1440,9555
2923039017,7/17/2014,510000.0,2,1.75,1210,131115,1.5,NO,NONE,Very Good,7 Average,1210,0.0,1950,0.0,98070,47.4599,-122.45,2020,185565
2767604247,7/11/2014,467000.0,2,2.5,1140,1181,3.0,NO,NONE,Average,8 Good,1140,0.0,2007,0.0,98107,47.6713,-122.383,1220,1189
5631500505,6/16/2014,576000.0,4,2.5,2440,28405,2.0,NO,NONE,Average,8 Good,2440,0.0,2002,0.0,98028,47.7386,-122.238,2480,11429
3356406510,5/30/2014,196440.0,3,2.0,1560,7352,1.0,NO,NONE,Average,6 Low Average,1560,0.0,1992,0.0,98001,47.2804,-122.251,1120,7950
7701990700,12/31/2014,825000.0,4,2.5,3210,18901,2.0,NO,NONE,Average,10 Very Good,3210,0.0,1993,0.0,98077,47.708999999999996,-122.073,3330,18901
8835200800,4/8/2015,281000.0,2,1.0,930,2600,1.0,NO,NONE,Average,7 Average,930,0.0,1981,0.0,98034,47.7242,-122.161,1370,3488
8902500118,8/12/2014,326000.0,3,2.5,1782,1577,3.0,NO,NONE,Average,7 Average,1782,0.0,2000,0.0,98125,47.7114,-122.301,1550,1744
2822079012,4/10/2015,340000.0,3,1.75,1740,46580,1.0,NO,NONE,Good,7 Average,1740,0.0,1980,0.0,98010,47.3583,-121.927,1576,54685
9485950060,12/8/2014,440000.0,5,1.75,3690,36036,1.0,,NONE,Average,9 Better,1890,1800.0,1985,0.0,98042,47.3473,-122.085,2680,44131
424069264,5/22/2014,749000.0,4,2.5,2930,18199,2.0,NO,NONE,Average,9 Better,2930,0.0,1998,0.0,98075,47.5937,-122.04700000000001,2930,33976
3581000340,2/27/2015,340000.0,4,1.0,1230,8316,1.5,NO,NONE,Average,7 Average,1230,0.0,1963,0.0,98034,47.7269,-122.24,1490,8316
7625704005,5/6/2014,561000.0,3,2.0,2000,7000,2.0,,NONE,Average,7 Average,2000,0.0,1916,1986.0,98136,47.5452,-122.39299999999999,1840,7000
1545803240,10/31/2014,270000.0,3,2.25,1520,7930,1.0,NO,NONE,Average,7 Average,1160,360.0,1988,0.0,98038,47.3605,-122.04899999999999,1530,7930
8080400045,6/20/2014,600000.0,2,1.0,1040,3600,1.0,NO,NONE,Good,7 Average,1040,0.0,1919,1980.0,98112,47.619,-122.311,2250,4800
8651402920,5/5/2014,219900.0,4,1.5,1120,5427,1.0,NO,NONE,Average,6 Low Average,1120,0.0,1969,,98042,47.3628,-122.087,1150,5304
3121069036,12/8/2014,617000.0,3,1.75,3020,360241,2.0,NO,,Average,8 Good,3020,0.0,1992,0.0,98092,47.2662,-122.088,1890,209959
2540800390,9/4/2014,469000.0,3,2.25,1820,8446,2.0,NO,NONE,Average,8 Good,1820,0.0,1978,0.0,98034,47.7208,-122.236,1850,8437
7978800621,8/11/2014,229000.0,3,1.0,1370,56628,1.0,NO,NONE,Average,7 Average,1370,0.0,1942,0.0,98003,47.3058,-122.306,1768,8702
1336300445,4/22/2015,1270000.0,4,3.0,3130,2646,2.5,NO,NONE,Very Good,9 Better,2290,840.0,1906,0.0,98102,47.6272,-122.316,2920,4500
6159400060,8/5/2014,365000.0,3,1.5,1640,8301,1.0,NO,NONE,Average,7 Average,1290,350.0,1958,0.0,98155,47.7443,-122.32700000000001,1640,8955
9510930350,12/12/2014,429000.0,4,2.5,2650,9301,2.0,NO,NONE,Average,9 Better,2650,0.0,2001,0.0,98001,47.3477,-122.271,2730,8688
5535600520,12/8/2014,550000.0,4,2.5,2850,6809,2.0,NO,NONE,Average,9 Better,2850,0.0,2003,0.0,98019,47.7353,-121.973,2820,7500
7634800070,1/16/2015,453000.0,3,2.5,1820,16300,1.0,NO,NONE,Good,7 Average,1220,600.0,1955,0.0,98166,47.4582,-122.365,1870,16300
8581200350,6/17/2014,187500.0,3,1.5,1180,7000,1.0,NO,NONE,Good,7 Average,1180,0.0,1977,0.0,98023,47.2966,-122.374,1180,7370
6190701146,4/15/2015,520500.0,6,2.5,1880,14350,1.0,NO,NONE,Very Good,7 Average,1640,240.0,1955,,98133,47.7556,-122.352,1510,9840
522059299,2/4/2015,300000.0,3,1.75,1280,12776,1.0,,NONE,Good,7 Average,1280,0.0,1977,,98031,47.4212,-122.199,1680,11704
1513800036,5/16/2014,799000.0,4,3.25,3120,5000,2.0,NO,NONE,Average,9 Better,2370,750.0,2005,0.0,98115,47.69,-122.29899999999999,2520,6000
6699930550,2/3/2015,338000.0,3,2.5,2470,4948,2.0,NO,NONE,Average,8 Good,2470,0.0,2003,,98038,47.3438,-122.039,2500,4993
9839300875,5/14/2014,800000.0,3,1.0,1700,4400,1.5,NO,NONE,Good,8 Good,1700,0.0,1906,,98122,47.611999999999995,-122.292,1610,4180
2493200435,8/25/2014,360000.0,2,2.0,1180,3200,1.0,NO,FAIR,Good,6 Low Average,590,590.0,1945,0.0,98136,47.5275,-122.383,1350,4000
226039282,7/28/2014,442500.0,6,2.5,2800,10490,1.0,NO,NONE,Average,7 Average,1400,1400.0,1968,0.0,98177,47.7735,-122.37799999999999,2290,8716
1020069017,3/27/2015,700000.0,4,1.0,1300,1651359,1.0,NO,GOOD,Good,6 Low Average,1300,0.0,1920,0.0,98022,47.2313,-122.023,2560,425581
